batch;path;response_time
4;2;0.006555
4;0;1.067973
4;0;0.558466
4;4;5.602973
4;0;2.209497
4;0;1.628020
4;0;4.907796
4;4;1.886241
4;4;6.254140
4;2;0.627021
4;2;1.773778
4;2;3.340888
4;4;1.228202
4;0;0.074531
4;2;0.699393
4;2;0.595534
4;0;0.263527
4;3;0.122696
4;3;3.115525
4;4;2.682986
4;3;3.639100
4;0;1.940584
4;3;0.394036
4;3;5.592637
4;3;6.463031
4;0;2.159293
4;0;2.704671
4;0;0.836619
4;0;2.457711
4;0;5.746129
4;4;5.925503
4;3;0.401680
4;0;0.579195
4;0;4.043129
4;3;1.436385
4;0;0.799310
4;3;8.003838
4;0;0.008214
4;0;1.023676
4;0;2.024300
4;3;9.299104
4;0;0.224093
4;2;0.262970
4;0;0.920799
4;2;0.702664
4;3;1.643936
4;0;0.750801
4;0;3.709760
4;4;3.946236
4;3;14.409634
4;3;4.639282
4;3;9.905604
4;0;1.181294
4;2;0.124738
4;0;1.053382
4;0;1.727028
4;3;1.116492
4;3;3.729065
4;0;0.550028
4;0;4.554316
4;0;1.162561
4;2;0.628377
4;0;5.824803
4;3;1.205732
4;2;0.238037
4;0;0.229669
4;2;2.607944
4;4;6.360714
4;0;2.100441
4;0;5.484707
4;3;3.341696
4;0;0.417435
4;3;6.398330
4;0;0.342620
4;0;0.401239
4;3;3.249151
4;0;0.615901
4;4;3.147965
4;0;0.046965
4;3;6.106564
4;0;0.133169
4;0;3.293283
4;3;1.608286
4;3;1.135768
4;3;18.467872
4;2;2.071139
4;0;1.360573
4;0;2.276576
4;0;2.734661
4;2;1.821856
4;3;0.548622
4;3;10.389959
4;2;0.235923
4;2;0.366734
4;0;0.182584
4;0;3.331881
4;0;0.744726
4;0;0.603088
4;3;0.279963
4;0;0.750394
4;3;2.930886
4;3;2.439588
4;0;0.240411
4;3;1.520229
4;4;23.574899
4;0;4.603363
4;3;5.407326
4;3;10.245608
4;2;1.550384
4;0;2.879504
4;4;4.202897
4;3;6.876466
4;3;3.951329
4;4;7.854631
4;4;2.701066
4;3;4.857508
4;0;1.627106
4;4;9.064779
4;2;0.090481
4;3;1.666435
4;3;1.844150
4;4;1.741115
4;3;1.650215
4;3;2.233028
4;2;1.144520
4;4;7.856806
4;3;10.691188
4;3;0.713827
4;0;2.717226
4;3;0.758037
4;3;1.512823
4;3;6.090108
4;3;0.030379
4;0;0.717357
4;4;12.157864
4;0;2.227210
4;0;1.904372
4;0;1.576555
4;3;3.454613
4;0;1.278743
4;0;1.471768
4;3;1.680399
4;4;11.312413
4;4;6.395528
4;4;7.582682
4;0;3.988014
4;2;0.155332
4;0;1.389590
4;3;0.915610
4;3;4.271113
4;3;9.169226
4;3;6.928445
4;0;6.369580
4;4;20.324013
4;2;0.207118
4;0;1.767079
4;3;10.587542
4;4;8.532922
4;2;0.184478
4;0;0.301070
4;0;3.390851
4;4;4.426873
4;3;3.984721
4;4;5.277646
4;3;4.155209
4;0;0.370465
4;0;5.208335
4;0;2.034192
4;0;2.723445
4;3;4.437356
4;0;3.213339
4;0;7.879057
4;3;3.477742
4;4;5.215392
4;0;0.574839
4;3;2.839147
4;3;3.771237
4;4;3.849047
4;3;5.131892
4;0;0.859020
4;3;5.762244
4;0;3.858850
4;2;1.953042
4;3;2.164760
4;2;1.659011
4;0;0.329010
4;3;4.806329
4;3;2.320735
4;3;5.894392
4;2;1.718329
4;2;2.127096
4;3;5.284231
4;3;1.191738
4;4;2.973240
4;3;14.217632
4;2;0.395495
4;2;1.866383
4;3;5.045913
4;0;1.518923
4;2;5.442431
4;4;9.742172
4;3;1.218896
4;0;0.195247
4;0;0.418050
4;0;0.779875
4;2;1.349130
4;0;0.973392
4;0;2.339217
4;0;0.021521
4;3;2.294913
4;4;2.780136
4;3;12.150644
4;2;3.477100
4;0;0.583797
4;2;2.776076
4;3;3.265431
4;0;4.199050
4;0;0.616943
4;2;1.471902
4;3;6.367178
4;0;0.058143
4;0;3.768642
4;4;4.552054
4;3;4.107465
4;4;16.035558
4;3;2.136990
4;3;7.064760
4;4;2.556880
4;0;5.250014
4;4;18.208413
4;3;5.618820
4;4;1.316914
4;0;0.072520
4;0;1.843842
4;3;2.739545
4;3;0.246732
4;3;2.767344
4;0;1.775647
4;0;1.993338
4;3;5.695241
4;0;0.029691
4;4;2.150822
4;0;4.040230
4;0;2.255872
4;3;0.386610
4;0;1.432019
4;0;3.412784
4;0;3.184657
4;0;1.035934
4;3;5.053059
4;0;0.894694
4;0;1.120338
4;4;4.326955
4;0;1.053697
4;0;0.366240
4;4;11.416011
4;4;5.690713
4;0;1.435833
4;4;4.666327
4;3;1.019783
4;3;0.665758
4;0;3.536986
4;3;3.921873
4;0;1.488715
4;3;2.592460
4;3;0.452973
4;3;3.701236
4;0;2.442143
4;3;1.986493
4;3;14.287887
4;4;6.806475
4;0;4.611672
4;4;6.903973
4;3;4.877918
4;2;0.141081
4;0;3.102446
4;0;0.304701
4;0;1.350243
4;3;3.701088
4;0;4.133151
4;0;2.163935
4;4;1.616770
4;0;0.040834
4;3;4.428521
4;0;0.575679
4;2;1.725802
4;2;1.269290
4;0;5.348824
4;3;1.381858
4;3;0.747333
4;3;10.846252
4;0;1.136674
4;0;7.191031
4;3;3.704434
4;3;2.968144
4;4;8.183699
4;3;8.012471
4;0;4.616014
4;2;1.000548
4;3;5.083471
4;0;0.232489
4;0;2.194630
4;3;1.301948
4;3;1.621875
4;3;7.194260
4;0;0.097459
4;3;1.867475
4;2;1.349337
4;4;2.274796
4;3;3.076836
4;4;14.936668
4;2;1.046172
4;3;13.103131
4;4;3.563769
4;3;5.683932
4;3;0.695801
4;0;2.281035
4;0;0.635178
4;3;4.245446
4;4;0.873177
4;3;1.283727
4;2;1.310817
4;3;8.098148
4;3;7.555383
4;4;2.382056
4;2;2.051738
4;0;1.034160
4;2;0.743763
4;0;0.044880
4;3;7.969697
4;3;2.122108
4;4;3.144600
4;3;10.533290
4;0;1.835208
4;0;0.252148
4;3;8.202532
4;2;0.134823
4;0;5.069370
4;0;2.295405
4;3;4.247170
4;3;8.634263
4;0;0.328153
4;3;4.821083
4;3;8.087240
4;4;1.800915
4;3;16.617173
4;3;2.507191
4;2;1.552392
4;3;1.304441
4;3;2.333211
4;4;6.814721
4;2;1.983703
4;4;1.925080
4;0;5.168176
4;3;10.339004
4;3;0.793334
4;3;5.243684
4;0;3.491007
4;4;5.947042
4;0;0.050104
4;0;5.564191
4;2;0.795299
4;3;4.060427
4;4;8.498920
4;0;0.429845
4;3;2.946782
4;0;1.106673
4;3;4.620948
4;3;0.732437
4;2;0.323488
4;0;1.619895
4;4;8.585105
4;3;0.507125
4;3;6.155630
4;0;9.855103
4;0;2.228605
4;4;7.652015
4;0;2.753867
4;0;1.404772
4;2;1.685370
4;0;3.919936
4;3;2.184778
4;0;1.184599
4;0;3.641911
4;0;1.760939
4;2;0.069703
4;0;1.667109
4;2;0.816432
4;3;16.893514
4;2;0.249977
4;2;1.648821
4;3;5.789444
4;0;0.970863
4;3;4.916490
4;3;3.704837
4;2;1.757826
4;3;6.112434
4;0;0.884617
4;0;0.186257
4;3;1.501533
4;4;1.960751
4;3;7.179122
4;3;10.517312
4;4;8.489838
4;3;3.387642
4;0;1.514274
4;4;2.404139
4;2;0.895846
4;3;3.582995
4;3;12.858173
4;4;3.056493
4;4;7.281955
4;3;0.994968
4;3;0.636899
4;3;0.300607
4;3;0.288780
4;3;0.365397
4;0;2.826573
4;3;0.746229
4;3;13.301947
4;4;4.470481
4;0;3.874779
4;0;0.418968
4;0;0.271121
4;0;1.426116
4;4;3.834757
4;0;2.080507
4;0;0.988339
4;0;0.495875
4;4;4.999026
4;3;1.676954
4;3;3.014987
4;0;2.185373
4;3;0.914345
4;3;15.214647
4;3;1.948208
4;0;0.512332
4;3;2.828329
4;0;0.308248
4;0;5.891992
4;0;3.059132
4;0;0.271971
4;0;4.590242
4;3;3.932280
4;2;0.966600
4;4;25.305871
4;0;3.661973
4;3;2.827543
4;4;3.962336
4;3;3.260379
4;3;0.003177
4;4;8.640701
4;4;10.448912
4;2;0.906059
4;2;0.999466
4;0;1.711756
4;0;1.080900
4;0;1.182082
4;0;0.607402
4;0;6.350760
4;0;1.259514
4;4;1.690424
4;3;9.588769
4;3;5.519222
4;3;17.332836
4;0;1.617210
4;0;1.313907
4;2;0.992024
4;4;1.483866
4;0;0.772127
4;2;1.186955
4;0;0.085798
4;0;1.816311
4;2;1.785759
4;3;4.729178
4;0;7.089874
4;3;3.527094
4;4;8.637642
4;3;0.665401
4;3;9.194893
4;0;1.106477
4;3;11.220066
4;3;1.871678
4;4;14.406666
4;3;5.484215
4;0;0.009047
4;0;2.791386
4;3;31.924879
4;0;0.429424
4;2;1.613528
4;4;5.253144
4;3;7.909454
4;2;0.169093
4;3;2.118786
4;0;0.256973
4;2;2.657658
4;2;0.237465
4;2;1.282193
4;3;0.622784
4;4;4.384004
4;0;0.802797
4;4;3.301834
4;2;0.625554
4;2;2.143597
4;4;6.021727
4;2;4.305309
4;0;0.518471
4;2;1.361793
4;3;5.967583
4;3;3.778758
4;0;0.342677
4;4;1.865532
4;3;0.834768
4;0;0.230667
4;3;9.125098
4;0;1.206941
4;2;3.863823
4;2;0.123870
4;2;1.002042
4;4;2.959136
4;4;7.892244
4;3;4.420495
4;2;0.832405
4;3;15.411861
4;0;0.650034
4;0;0.328410
4;4;1.196893
4;3;1.923525
4;3;1.311901
4;0;0.816470
4;3;14.017922
4;0;0.024303
4;2;1.047289
4;3;3.001477
4;2;1.161797
4;3;7.769254
4;0;0.090378
4;0;0.747567
4;3;8.756828
4;2;0.254946
4;3;3.365904
4;3;0.824850
4;0;1.359319
4;0;3.965885
4;0;0.299373
4;0;0.410134
4;0;1.137902
4;3;4.765090
4;0;2.099693
4;3;1.194147
4;2;0.172788
4;0;4.729309
4;3;4.421544
4;2;1.147782
4;0;4.665253
4;4;4.602987
4;3;2.423409
4;0;0.041307
4;4;2.653955
4;3;4.473561
4;0;0.723677
4;0;1.331204
4;3;1.231576
4;3;3.598709
4;4;7.871178
4;0;1.966285
4;3;6.287235
4;4;8.469145
4;4;2.342082
4;0;3.548024
4;0;1.771902
4;4;2.688868
4;3;2.719622
4;4;20.730774
4;0;1.327679
4;0;0.091384
4;3;1.085036
4;4;3.209988
4;0;2.671945
4;3;0.292955
4;0;0.907985
4;0;1.500319
4;0;4.095436
4;0;1.256045
4;3;2.310885
4;0;0.756337
4;0;0.537653
4;3;2.686463
4;3;3.108667
4;3;4.739799
4;3;6.853825
4;3;5.309682
4;3;2.225070
4;0;3.819562
4;0;1.218840
4;0;5.384610
4;3;4.059523
4;4;7.965729
4;3;9.965459
4;3;5.867827
4;3;0.357832
4;0;3.438227
4;0;0.525931
4;3;0.923724
4;4;6.196202
4;3;1.153162
4;0;7.524799
4;0;5.597592
4;4;10.227998
4;0;2.918935
4;0;0.112961
4;0;4.759574
4;0;5.735848
4;3;3.882359
4;0;2.209260
4;0;4.608807
4;3;1.683604
4;0;4.157688
4;2;0.156891
4;4;11.968420
4;3;2.717772
4;3;1.942310
4;3;3.411722
4;4;9.855977
4;3;1.247351
4;3;1.848963
4;0;6.430190
4;0;1.740754
4;4;14.996546
4;3;2.014588
4;0;0.844885
4;0;1.999215
4;0;1.218146
4;0;0.859379
4;3;4.030278
4;0;6.375672
4;3;0.726295
4;3;2.020501
4;3;2.470279
4;3;1.753181
4;0;1.808717
4;0;8.947552
4;0;1.263575
4;4;2.364441
4;3;3.818513
4;0;0.006863
4;0;0.557929
4;3;1.760666
4;3;9.350821
4;0;1.604677
4;0;1.081036
4;2;0.511583
4;3;4.909635
4;3;4.618601
4;3;9.689437
4;3;4.335271
4;3;0.298964
4;0;8.629303
4;3;0.043512
4;4;1.614870
4;4;2.871354
4;0;2.208488
4;3;5.147987
4;3;0.171971
4;0;1.015399
4;3;5.267372
4;0;4.495134
4;3;1.620418
4;2;0.572545
4;4;2.413952
4;0;1.695552
4;0;2.192794
4;2;0.765891
4;0;2.044149
4;3;10.925139
4;0;5.905056
4;3;3.412562
4;2;0.520120
4;3;0.282713
4;0;4.052698
4;0;0.445917
4;0;4.191277
4;3;1.608572
4;3;2.311624
4;3;9.788949
4;4;1.861281
4;2;1.984366
4;0;0.576066
4;3;3.010849
4;3;0.157758
4;2;0.758472
4;3;1.058254
4;3;2.292293
4;3;3.285816
4;3;3.582191
4;3;3.530830
4;3;9.257441
4;0;5.959749
4;0;0.315594
4;3;12.453675
4;0;1.581977
4;3;1.928788
4;3;7.798547
4;4;6.459433
4;3;5.840213
4;4;7.109231
4;0;0.870910
4;0;4.380644
4;0;11.755228
4;3;2.457000
4;3;12.668520
4;4;9.980646
4;3;3.221600
4;3;1.013522
4;0;0.462453
4;3;6.389850
4;2;0.060933
4;4;3.936637
4;0;0.051359
4;4;1.961058
4;3;3.028415
4;3;7.215631
4;3;20.935012
4;3;2.079515
4;3;3.605448
4;0;2.321940
4;0;3.481673
4;0;3.433395
4;3;4.516473
4;0;0.608459
4;4;10.167670
4;2;0.462302
4;3;9.710373
4;3;1.203033
4;4;6.304028
4;3;2.985933
4;0;4.832025
4;0;0.499743
4;3;0.511253
4;3;0.537596
4;0;6.827164
4;0;0.934089
4;0;3.278412
4;3;2.017456
4;0;3.275880
4;0;1.284059
4;3;5.310224
4;0;0.180604
4;3;13.338819
4;0;0.991499
4;2;0.284732
4;0;1.418221
4;2;0.325073
4;3;9.369083
4;4;3.376453
4;2;0.757517
4;2;0.830204
4;2;0.336357
4;3;13.424578
4;0;3.995822
4;3;0.167337
4;3;2.216342
4;2;0.147524
4;0;4.093100
4;3;5.406697
4;3;5.207052
4;0;1.465089
4;2;0.748981
4;0;0.002380
4;3;8.567915
4;0;0.945204
4;2;0.240555
4;3;3.626245
4;4;8.451947
4;4;6.599528
4;3;3.466943
4;0;0.931695
4;0;2.393586
4;2;1.371240
4;0;0.797293
4;3;7.885675
4;0;5.236753
4;0;0.413805
4;3;3.001999
4;3;11.161024
4;3;0.232204
4;0;2.471489
4;0;1.002140
4;0;1.222710
4;3;11.744808
4;0;5.014113
4;4;7.653443
4;3;1.630201
4;4;12.701573
4;4;7.239059
4;4;3.665144
4;0;2.503133
4;4;9.522670
4;3;0.729960
4;2;1.464292
4;2;1.195942
4;3;15.560077
4;0;0.633236
4;3;6.490465
4;4;2.020492
4;0;1.763766
4;3;1.715971
4;2;3.028536
4;0;3.388536
4;3;9.614767
4;2;2.790568
4;0;0.949494
4;4;8.860565
4;3;4.577708
4;2;1.943392
4;3;4.798673
4;3;0.046493
4;0;0.582656
4;2;1.108665
4;0;0.447176
4;0;0.821400
4;0;0.937374
4;2;4.578262
4;4;7.842427
4;3;9.619080
4;3;3.372737
4;4;10.184107
4;3;2.943110
4;4;8.150017
4;3;0.672228
4;0;1.582699
4;0;0.562148
4;4;2.521374
4;3;0.055290
4;4;2.209307
4;3;16.851544
4;3;0.239049
4;0;0.841114
4;0;0.922961
4;4;7.906601
4;3;0.677694
4;0;2.061274
4;2;0.115371
4;0;0.594456
4;3;6.844465
4;4;6.498098
4;2;0.494046
4;3;4.504622
4;0;1.119307
4;3;1.009992
4;3;8.136346
4;4;1.353385
4;3;0.971427
4;0;0.567018
4;3;1.165194
4;0;0.151645
4;0;6.092616
4;0;0.369430
4;3;0.051102
4;3;0.698421
4;0;3.846688
4;3;0.850760
4;3;1.850175
4;0;4.544895
4;0;0.475972
4;0;0.240908
4;0;2.093958
4;3;1.252519
4;4;9.989344
4;4;5.249479
4;0;4.285987
4;4;6.177579
4;3;4.273208
4;0;0.861707
4;3;1.650950
4;3;8.656843
4;3;8.700143
4;3;0.306354
4;3;2.041387
4;0;6.273995
4;0;6.956231
4;3;3.640500
4;3;0.736711
4;3;5.183058
4;3;1.831197
4;3;8.560231
4;0;3.379998
4;0;0.456157
4;3;2.787661
4;4;3.270638
4;3;4.388238
4;3;0.440582
4;0;3.174406
4;0;6.452521
4;3;3.335741
4;0;1.948792
4;3;3.121115
4;3;1.071533
4;0;0.219580
4;0;5.397226
4;0;3.346639
4;4;4.870603
4;3;1.959103
4;4;8.896879
4;0;0.349748
4;3;0.977381
4;3;3.068740
4;3;0.291538
4;0;0.312010
4;3;3.396143
4;3;0.937723
4;0;0.456278
4;3;0.133689
4;3;1.724163
4;3;1.084016
4;0;1.032478
4;0;7.604631
4;0;1.637844
4;4;8.032084
4;3;2.423009
4;3;0.245654
4;3;3.190314
4;4;4.510971
4;3;2.914335
4;0;2.216042
4;3;2.059444
4;3;0.034665
4;0;2.255895
4;0;3.679226
4;3;0.154210
4;0;3.645960
4;0;3.289116
4;0;2.102498
4;0;2.349603
4;3;0.631687
4;0;0.551450
4;0;2.874079
4;0;3.851412
4;3;0.948863
4;2;0.063266
4;3;1.698558
4;0;1.393437
4;3;0.723423
4;0;2.231926
4;3;0.317797
4;4;8.519910
4;3;10.128752
4;3;1.331866
4;4;8.804714
4;0;6.620416
4;3;3.215121
4;3;1.906809
4;3;1.691336
4;3;0.975564
4;3;9.095984
4;3;1.681269
4;3;1.396051
4;3;4.722061
4;3;6.007790
4;0;0.435599
4;3;11.926373
4;3;0.280608
4;2;2.571139
4;3;0.049619
4;3;1.704550
4;4;3.653013
4;3;1.947222
4;0;1.983228
4;0;1.218529
4;3;3.440069
4;3;11.204907
4;0;9.354310
4;0;6.420031
4;3;0.987076
4;0;0.238442
4;4;4.663125
4;4;23.326070
4;0;3.067173
4;3;5.975014
4;0;3.532756
4;0;0.565034
4;3;4.206959
4;0;1.698500
4;3;3.665568
4;0;0.376507
4;3;1.687282
4;3;7.887250
4;3;16.553947
4;4;1.312027
4;0;3.791807
4;3;1.692455
4;4;10.245079
4;0;0.391569
4;3;3.456812
4;0;2.939818
4;3;3.408323
4;0;2.574231
4;3;12.719064
4;3;3.540868
4;2;1.074990
4;3;0.888028
4;3;1.502003
4;0;1.597181
4;2;0.399070
4;3;6.602242
4;3;2.125193
4;0;2.635258
4;4;2.939370
4;4;6.873693
4;2;0.340891
4;2;1.017327
4;3;2.986233
4;4;7.576735
4;2;2.172527
4;2;0.338117
4;2;1.536959
4;4;3.247707
4;0;0.891759
4;0;0.945321
4;0;1.208087
4;3;4.395536
4;3;4.534517
4;4;4.024251
4;2;1.909486
4;4;3.536165
4;2;2.436701
4;3;7.348474
4;2;0.896700
4;4;3.411590
4;3;1.755384
4;0;0.448774
4;2;2.382683
4;0;0.582536
4;0;0.108262
4;0;8.915959
4;4;1.222220
4;2;1.736653
4;2;3.074649
4;2;2.083120
4;3;0.170995
4;3;3.214478
4;0;0.781860
4;0;0.539504
4;2;1.138374
4;3;0.863793
4;3;8.108444
4;3;3.373902
4;2;1.874573
4;0;1.267456
4;0;2.980730
4;3;1.185965
4;4;10.539579
4;0;1.277297
4;3;0.303230
4;3;1.085482
4;3;1.643960
4;2;1.084387
4;3;0.588392
4;0;1.930689
4;3;1.426434
4;4;3.504658
4;0;2.114689
4;0;1.111731
4;0;0.877607
4;0;2.374312
4;0;0.778145
4;4;4.292482
4;0;2.762962
4;3;0.175675
4;3;2.391869
4;0;5.332874
4;0;0.004217
4;0;0.264128
4;0;3.600546
4;3;0.954094
4;4;2.444211
4;3;0.069406
4;4;26.795698
4;0;0.803549
4;0;0.534802
4;3;3.933350
4;3;2.399832
4;0;1.678832
4;0;3.482468
4;3;8.550508
4;0;2.146808
4;3;13.149563
4;0;1.647734
4;3;2.330158
4;3;4.262471
4;3;4.146976
4;0;0.996835
4;2;0.233391
4;0;0.449336
4;0;0.327715
4;0;7.658420
4;3;3.312019
4;2;0.331840
4;2;0.718950
4;3;5.459287
4;2;0.080071
4;3;1.635342
4;2;0.172038
4;2;0.488720
4;4;5.948138
4;3;2.838658
4;3;0.287204
4;0;0.372265
4;0;3.263607
4;3;2.543330
4;0;0.041611
4;4;4.309234
4;0;1.027322
4;3;0.485333
4;0;0.221189
4;3;1.478722
4;3;3.640737
4;0;4.742027
4;0;8.360240
4;0;0.803867
4;4;4.421393
4;4;0.808726
4;0;2.019550
4;3;0.763098
4;0;0.705264
4;0;0.301758
4;0;1.351931
4;3;0.934889
4;0;0.550795
4;3;6.345161
4;3;2.362402
4;4;1.304643
4;2;2.483838
4;2;1.646655
4;3;2.562251
4;3;13.157156
4;0;0.333365
4;3;0.856329
4;2;0.578304
4;3;0.620434
4;4;4.327892
4;0;2.784537
4;0;0.120751
4;0;1.011727
4;2;1.626659
4;3;4.677071
4;0;1.839749
4;0;6.188040
4;4;4.111494
4;3;3.332139
4;2;1.097943
4;0;8.229292
4;2;0.803704
4;2;0.013058
4;3;1.810103
4;2;1.600734
4;3;0.654108
4;3;4.048122
4;2;0.475718
4;2;1.786454
4;2;0.189098
4;4;3.204062
4;4;3.778893
4;2;0.459109
4;2;0.027159
4;2;0.595164
4;0;4.904375
4;3;0.368477
4;3;5.794519
4;4;6.936480
4;3;4.497543
4;2;3.195105
4;3;0.193670
4;0;0.707030
4;3;2.685398
4;3;0.764294
4;3;10.357003
4;3;0.417267
4;3;0.464077
4;4;9.272454
4;3;1.260717
4;0;6.280129
4;3;1.485087
4;3;7.571799
4;0;1.733571
4;0;2.170942
4;3;0.157077
4;4;2.940213
4;3;9.196441
4;3;20.553629
4;3;1.386540
4;4;8.872653
4;4;1.002500
4;0;1.831920
4;0;1.556823
4;0;2.320947
4;4;2.706887
4;3;1.336525
4;3;3.185792
4;3;5.566835
4;0;5.411481
4;4;11.899973
4;3;9.095287
4;0;3.009494
4;3;0.428534
4;3;0.626181
4;0;1.681189
4;0;1.200032
4;0;7.571995
4;0;2.118269
4;4;18.143081
4;2;0.713836
4;4;6.164418
4;3;5.180681
4;3;1.560346
4;3;3.678646
4;4;5.236765
4;0;1.862814
4;4;5.462670
4;2;0.348321
4;0;2.410059
4;0;0.309690
4;3;0.543686
4;2;1.518685
4;3;9.926581
4;4;1.105540
4;0;0.976129
4;4;8.723166
4;3;3.245944
4;3;4.171028
4;3;3.486880
4;4;7.230224
4;3;2.123665
4;0;2.972047
4;3;5.455195
4;3;5.155759
4;2;2.586675
4;3;11.588776
4;4;8.514072
4;3;7.938579
4;0;5.628493
4;0;2.277756
4;0;3.697632
4;0;4.074847
4;0;1.006619
4;3;0.612163
4;2;1.741296
4;3;2.046005
4;2;3.807317
4;3;0.960725
4;3;3.198067
4;2;1.534224
4;0;0.175038
4;0;1.968686
4;4;1.246919
4;2;1.967488
4;0;1.459188
4;2;0.094428
4;3;7.368542
4;2;1.315338
4;0;0.742874
4;2;5.363371
4;3;0.907445
4;2;0.267008
4;0;0.030994
4;4;4.141841
4;4;5.074984
4;2;0.191984
4;2;0.954554
4;4;19.948445
4;0;1.026946
4;3;4.696202
4;3;2.708316
4;0;0.225881
4;3;0.925894
4;3;7.315329
4;3;14.613130
4;0;1.567178
4;3;0.445639
4;2;1.362000
4;4;2.972361
4;4;10.635544
4;3;1.106427
4;3;1.100906
4;3;5.637794
4;0;0.433106
4;3;4.183234
4;0;1.890380
4;2;1.510944
4;3;0.735798
4;3;8.031461
4;3;6.833157
4;2;0.443734
4;3;0.450169
4;0;1.285523
4;3;1.296490
4;0;12.899158
4;0;0.003282
4;3;1.753902
4;0;0.442939
4;3;1.080751
4;4;3.989719
4;4;2.615195
4;2;3.358066
4;0;0.669654
4;3;13.673878
4;2;5.800983
4;0;0.615049
4;3;12.200380
4;2;0.319841
4;4;1.636138
4;3;9.214629
4;0;7.223108
4;0;8.050138
4;0;0.989897
4;3;1.221864
4;0;0.026600
4;3;0.251230
4;4;4.308664
4;3;6.026540
4;4;2.389190
4;0;2.090228
4;2;1.106154
4;3;0.358961
4;3;2.500936
4;2;1.017041
4;0;0.126862
4;2;1.976674
4;0;4.652818
4;0;1.410983
4;4;15.038263
4;0;0.405871
4;0;1.600803
4;3;6.226981
4;0;1.018278
4;0;0.073947
4;4;3.727940
4;4;2.124384
4;2;0.037511
4;2;0.964646
4;0;3.644949
4;3;0.393299
4;4;29.745210
4;3;2.268390
4;2;0.616318
4;4;5.879442
4;2;1.289791
4;3;0.561608
4;0;1.572264
4;3;5.965345
4;3;1.380844
4;3;19.332090
4;3;7.030557
4;0;6.796563
4;3;0.333916
4;2;0.866732
4;4;6.151904
4;3;9.520027
4;0;1.027119
4;3;3.922358
4;2;1.437790
4;2;2.565033
4;4;3.393180
4;3;1.903907
4;0;0.012500
4;2;1.165276
4;2;0.167207
4;0;1.057921
4;2;2.794478
4;2;3.639465
4;3;0.804331
4;3;7.101220
4;0;2.886652
4;3;3.185098
4;0;4.029683
4;2;1.102182
4;3;0.687728
4;4;5.304054
4;0;0.171990
4;0;0.093597
4;0;4.754910
4;4;1.621893
4;0;0.881217
4;3;11.591265
4;2;0.548175
4;4;5.347855
4;2;1.163590
4;4;1.412189
4;2;1.550220
4;2;2.140584
4;3;0.908352
4;0;3.110410
4;0;3.212874
4;2;0.122260
4;3;4.608881
4;0;2.346745
4;3;4.455522
4;3;13.131354
4;0;0.292217
4;0;2.602727
4;0;5.665538
4;2;1.911135
4;2;1.665742
4;2;0.567678
4;4;4.705854
4;4;5.669449
4;0;0.882726
4;0;0.667386
4;2;1.752117
4;0;0.518108
4;0;0.273821
4;0;0.505895
4;0;4.725632
4;0;0.195464
4;0;0.116297
4;2;0.308836
4;4;6.621215
4;0;1.732221
4;3;2.540925
4;0;0.580970
4;0;0.065856
4;0;3.514679
4;0;1.478633
4;3;6.189815
4;4;2.821840
4;0;2.207518
4;3;0.549948
4;0;0.273163
4;3;8.911106
4;2;0.226621
4;3;1.297500
4;3;4.110508
4;3;1.178588
4;3;1.630534
4;0;2.196337
4;0;1.718381
4;0;1.532021
4;0;1.283329
4;4;4.095137
4;3;0.737076
4;0;1.291980
4;0;0.730279
4;0;4.726624
4;3;5.104398
4;3;0.778769
4;3;3.075459
4;4;4.525348
4;0;0.044658
4;0;0.219651
4;2;1.550275
4;2;1.809994
4;0;2.753929
4;2;0.163628
4;0;1.018026
4;3;12.542504
4;3;2.932921
4;3;3.172185
4;3;12.821619
4;0;6.224099
4;0;4.894329
4;0;0.368798
4;4;5.714938
4;3;4.567977
4;2;1.333822
4;3;4.126271
4;4;9.570241
4;3;3.638309
4;3;12.390850
4;3;1.859243
4;4;3.418153
4;0;0.240156
4;0;2.799998
4;4;2.625119
4;0;5.289281
4;3;2.683133
4;0;2.862567
4;3;7.517681
4;0;2.240702
4;4;3.503534
4;0;0.874892
4;0;1.824509
4;3;1.742717
4;4;3.916499
4;3;1.094159
4;3;2.412190
4;3;6.526565
4;2;0.476959
4;0;0.778149
4;3;2.965939
4;0;1.665975
4;0;0.107610
4;3;12.538245
4;4;9.013847
4;4;7.144487
4;3;2.815458
4;4;3.045497
4;3;11.176816
4;4;8.584066
4;4;5.844387
4;0;2.354107
4;4;13.368920
4;0;4.511578
4;2;1.465595
4;0;3.451510
4;3;1.395903
4;0;0.672324
4;2;1.272766
4;3;0.674360
4;0;2.560668
4;0;2.159903
4;3;1.953357
4;3;1.739147
4;0;10.509497
4;3;1.454002
4;4;10.059866
4;4;3.025933
4;2;0.108583
4;2;0.160320
4;3;10.812905
4;2;0.235824
4;0;3.084409
4;3;4.947750
4;4;5.513424
4;2;0.295169
4;0;0.363234
4;4;5.718910
4;2;1.041276
4;0;0.742465
4;3;8.126798
4;2;0.093475
4;0;0.139104
4;3;5.770685
4;0;0.029253
4;3;7.529639
4;3;0.260532
4;0;3.695790
4;3;7.559144
4;3;3.488953
4;2;0.039592
4;0;0.670248
4;0;1.229332
4;0;0.580741
4;4;9.796339
4;4;4.806120
4;3;1.911556
4;2;1.811023
4;0;0.392169
4;0;0.045278
4;4;2.314075
4;0;0.888986
4;3;2.128166
4;0;1.122808
4;0;4.882609
4;0;1.761356
